NUMERO_LIGNE;CLIENT;DATE;DATE_LIVRAISON;ARTICLE;QUANTITE_CAISSE;NUMERO_COMMANDE
4;0;19/05/2023;19/05/2023;1352;1;189
5;0;19/05/2023;19/05/2023;1353;1;189
6;0;19/05/2023;19/05/2023;1271;2;189
7;0;19/05/2023;19/05/2023;1272;2;189
8;0;19/05/2023;19/05/2023;771;2;189
9;0;19/05/2023;19/05/2023;1273;1;189
10;0;19/05/2023;19/05/2023;1264;2;189
11;0;19/05/2023;19/05/2023;1356;1;189
12;0;19/05/2023;19/05/2023;252;1;189
13;0;19/05/2023;19/05/2023;959;1;189
14;0;19/05/2023;19/05/2023;1176;1;189
15;0;19/05/2023;19/05/2023;1262;1;189
1;0;02/06/2023;02/06/2023;1380;2;190
2;0;02/06/2023;02/06/2023;1381;2;190
3;0;02/06/2023;02/06/2023;1382;2;190
4;0;02/06/2023;02/06/2023;1383;2;190
1;10667;05/06/2023;05/06/2023;252;5;191
2;10667;05/06/2023;05/06/2023;1352;2;191
3;10667;05/06/2023;05/06/2023;1353;2;191
4;10667;05/06/2023;05/06/2023;1354;2;191
5;10667;05/06/2023;05/06/2023;1355;2;191
6;10667;05/06/2023;05/06/2023;1356;2;191
7;10667;05/06/2023;05/06/2023;202;3;191
8;10667;05/06/2023;05/06/2023;1242;2;191
9;10667;05/06/2023;05/06/2023;1370;1;191
10;10667;05/06/2023;05/06/2023;1258;2;191
11;10667;05/06/2023;05/06/2023;1264;2;191
12;10667;05/06/2023;05/06/2023;1383;1;191
13;10667;05/06/2023;05/06/2023;1380;2;191
14;10667;05/06/2023;05/06/2023;1379;2;191
15;10667;05/06/2023;05/06/2023;1321;2;191
16;10667;05/06/2023;05/06/2023;688;1;191
1;0;05/06/2023;05/06/2023;1253;1;192
2;0;05/06/2023;05/06/2023;1356;1;192
3;0;05/06/2023;05/06/2023;1355;1;192
4;0;05/06/2023;05/06/2023;1354;1;192
5;0;05/06/2023;05/06/2023;1353;1;192
6;0;05/06/2023;05/06/2023;1112;1;192
7;0;05/06/2023;05/06/2023;1352;1;192
8;0;05/06/2023;05/06/2023;1254;1;192
9;0;05/06/2023;05/06/2023;1374;1;192
10;0;05/06/2023;05/06/2023;1373;1;192
11;0;05/06/2023;05/06/2023;1371;1;192
12;0;05/06/2023;05/06/2023;202;1;192
13;0;05/06/2023;05/06/2023;1375;1;192
14;0;05/06/2023;05/06/2023;1312;1;192
15;0;05/06/2023;05/06/2023;1313;1;192
16;0;05/06/2023;05/06/2023;737;1;192
17;0;05/06/2023;05/06/2023;1131;1;192
18;0;05/06/2023;05/06/2023;147;1;192
19;0;05/06/2023;05/06/2023;688;1;192
20;0;05/06/2023;05/06/2023;1268;1;192
21;0;05/06/2023;05/06/2023;1276;1;192
22;0;05/06/2023;05/06/2023;1321;1;192
23;0;05/06/2023;05/06/2023;1379;1;192
24;0;05/06/2023;05/06/2023;1380;1;192
25;0;05/06/2023;05/06/2023;1381;1;192
26;0;05/06/2023;05/06/2023;1382;1;192
27;0;05/06/2023;05/06/2023;1383;1;192
28;0;05/06/2023;05/06/2023;1384;1;192
29;0;05/06/2023;05/06/2023;1390;1;192
30;0;05/06/2023;05/06/2023;1389;1;192
31;0;05/06/2023;05/06/2023;1386;1;192
32;0;05/06/2023;05/06/2023;1387;1;192
33;0;05/06/2023;05/06/2023;217;1;192
34;0;05/06/2023;05/06/2023;315;1;192
35;0;05/06/2023;05/06/2023;314;1;192
36;0;05/06/2023;05/06/2023;1187;1;192
37;0;05/06/2023;05/06/2023;122;1;192
38;0;05/06/2023;05/06/2023;299;1;192
1;543;09/06/2023;09/06/2023;1396;1;193
2;543;09/06/2023;09/06/2023;147;1;193
3;543;09/06/2023;09/06/2023;1383;1;193
4;543;09/06/2023;09/06/2023;1386;1;193
5;543;09/06/2023;09/06/2023;305;1;193
1;1761;13/06/2023;13/06/2023;113;1;194
2;1761;13/06/2023;13/06/2023;44;1;194
3;1761;13/06/2023;13/06/2023;1366;1;194
4;1761;13/06/2023;13/06/2023;1365;1;194
5;1761;13/06/2023;13/06/2023;1362;1;194
6;1761;13/06/2023;13/06/2023;305;1;194
7;1761;13/06/2023;13/06/2023;325;1;194
8;1761;13/06/2023;13/06/2023;301;1;194
9;1761;13/06/2023;13/06/2023;302;1;194
10;1761;13/06/2023;13/06/2023;548;1;194
11;1761;13/06/2023;13/06/2023;394;1;194
12;1761;13/06/2023;13/06/2023;147;1;194
13;1761;13/06/2023;13/06/2023;1382;1;194
14;1761;13/06/2023;13/06/2023;1381;1;194
1;1761;15/06/2023;15/06/2023;180;1;195
2;1761;15/06/2023;15/06/2023;252;1;195
3;1761;15/06/2023;15/06/2023;656;1;195
4;1761;15/06/2023;15/06/2023;1353;1;195
5;1761;15/06/2023;15/06/2023;1354;1;195
1;1676;17/06/2023;17/06/2023;121;1;196
2;1676;17/06/2023;17/06/2023;61;1;196
3;1676;17/06/2023;17/06/2023;319;1;196
4;1676;17/06/2023;17/06/2023;268;1;196
5;1676;17/06/2023;17/06/2023;236;1;196
1;545;21/06/2023;21/06/2023;258;1;197
2;545;21/06/2023;21/06/2023;1330;1;197
3;545;21/06/2023;21/06/2023;226;1;197
4;545;21/06/2023;21/06/2023;36;1;197
5;545;21/06/2023;21/06/2023;312;1;197
6;545;21/06/2023;21/06/2023;66;1;197
7;545;21/06/2023;21/06/2023;1114;1;197
8;545;21/06/2023;21/06/2023;548;1;197
1;543;24/06/2023;24/06/2023;147;1;198
2;543;24/06/2023;24/06/2023;303;1;198
3;543;24/06/2023;24/06/2023;233;1;198
4;543;24/06/2023;24/06/2023;1362;1;198
5;543;24/06/2023;24/06/2023;1370;1;198
1;10186;24/06/2023;24/06/2023;252;1;199
2;10186;24/06/2023;24/06/2023;1370;1;199
3;10186;24/06/2023;24/06/2023;1371;1;199
4;10186;24/06/2023;24/06/2023;202;1;199
5;10186;24/06/2023;24/06/2023;1312;1;199
6;10186;24/06/2023;24/06/2023;781;1;199
7;10186;24/06/2023;24/06/2023;1379;1;199
8;10186;24/06/2023;24/06/2023;1276;1;199
9;10186;24/06/2023;24/06/2023;771;1;199
10;10186;24/06/2023;24/06/2023;548;1;199
11;10186;24/06/2023;24/06/2023;1364;1;199
12;10186;24/06/2023;24/06/2023;1348;1;199
13;10186;24/06/2023;24/06/2023;93;1;199
14;10186;24/06/2023;24/06/2023;1263;1;199
15;10186;24/06/2023;24/06/2023;1262;1;199
16;10186;24/06/2023;24/06/2023;1164;2;199
17;10186;24/06/2023;24/06/2023;1165;1;199
18;10186;24/06/2023;24/06/2023;1254;2;199
19;10186;24/06/2023;24/06/2023;1357;2;199
20;10186;24/06/2023;24/06/2023;264;2;199
21;10186;24/06/2023;24/06/2023;200;2;199
22;10186;24/06/2023;24/06/2023;1372;1;199
23;10186;24/06/2023;24/06/2023;1311;1;199
24;10186;24/06/2023;24/06/2023;1309;1;199
25;10186;24/06/2023;24/06/2023;1335;2;199
26;10186;24/06/2023;24/06/2023;912;1;199
27;10186;24/06/2023;24/06/2023;1362;1;199
28;10186;24/06/2023;24/06/2023;509;2;199
29;10186;24/06/2023;24/06/2023;769;3;199
30;10186;24/06/2023;24/06/2023;1069;1;199
31;10186;24/06/2023;24/06/2023;1131;2;199
32;10186;24/06/2023;24/06/2023;1382;1;199
33;10186;24/06/2023;24/06/2023;1321;1;199
34;10186;24/06/2023;24/06/2023;1411;2;199
35;10186;24/06/2023;24/06/2023;1331;1;199
36;10186;24/06/2023;24/06/2023;1332;1;199
37;10186;24/06/2023;24/06/2023;925;3;199
38;10186;24/06/2023;24/06/2023;1106;1;199
1;10097;29/06/2023;29/06/2023;1423;2;200
2;10097;29/06/2023;29/06/2023;1424;2;200
3;10097;29/06/2023;29/06/2023;1425;2;200
4;10097;29/06/2023;29/06/2023;1426;2;200
5;10097;29/06/2023;29/06/2023;1428;2;200
6;10097;29/06/2023;29/06/2023;1430;2;200
7;10097;29/06/2023;29/06/2023;147;7;200
8;10097;29/06/2023;29/06/2023;1379;1;200
9;10097;29/06/2023;29/06/2023;1381;2;200
10;10097;29/06/2023;29/06/2023;1427;1;200
11;10097;29/06/2023;29/06/2023;548;1;200
12;10097;29/06/2023;29/06/2023;250;1;200
13;10097;29/06/2023;29/06/2023;1388;1;200
14;10097;29/06/2023;29/06/2023;1331;1;200
15;10097;29/06/2023;29/06/2023;1330;1;200
16;10097;29/06/2023;29/06/2023;76;1;200
17;10097;29/06/2023;29/06/2023;52;1;200
18;10097;29/06/2023;29/06/2023;51;1;200
19;10097;29/06/2023;29/06/2023;1429;1;200
1;545;05/07/2023;05/07/2023;312;2;201
2;545;05/07/2023;05/07/2023;329;1;201
3;545;05/07/2023;05/07/2023;311;1;201
4;545;05/07/2023;05/07/2023;305;1;201
5;545;05/07/2023;05/07/2023;258;1;201
1;10194;13/07/2023;13/07/2023;1449;1;202
2;10194;13/07/2023;13/07/2023;1316;1;202
3;10194;13/07/2023;13/07/2023;1314;1;202
4;10194;13/07/2023;13/07/2023;1313;1;202
5;10194;13/07/2023;13/07/2023;1447;1;202
6;10194;13/07/2023;13/07/2023;1453;1;202
7;10194;13/07/2023;13/07/2023;1451;1;202
8;10194;13/07/2023;13/07/2023;1268;1;202
9;10194;13/07/2023;13/07/2023;1429;1;202
10;10194;13/07/2023;13/07/2023;1269;1;202
11;10194;13/07/2023;13/07/2023;308;1;202
12;10194;13/07/2023;13/07/2023;1423;1;202
13;10194;13/07/2023;13/07/2023;1384;1;202
14;10194;13/07/2023;13/07/2023;769;1;202
15;10194;13/07/2023;13/07/2023;349;1;202
16;10194;13/07/2023;13/07/2023;734;1;202
17;10194;13/07/2023;13/07/2023;567;1;202
18;10194;13/07/2023;13/07/2023;127;1;202
19;10194;13/07/2023;13/07/2023;264;1;202
20;10194;13/07/2023;13/07/2023;1434;1;202
21;10194;13/07/2023;13/07/2023;1354;1;202
22;10194;13/07/2023;13/07/2023;1436;1;202
23;10194;13/07/2023;13/07/2023;656;1;202
1;543;21/07/2023;21/07/2023;1428;1;203
2;543;21/07/2023;21/07/2023;189;1;203
3;543;21/07/2023;21/07/2023;1450;1;203
4;543;21/07/2023;21/07/2023;137;1;203
5;543;21/07/2023;21/07/2023;1411;1;203
6;543;21/07/2023;21/07/2023;1330;1;203
1;1761;24/07/2023;24/07/2023;113;2;204
2;1761;24/07/2023;24/07/2023;44;2;204
3;1761;24/07/2023;24/07/2023;656;1;204
4;1761;24/07/2023;24/07/2023;252;1;204
5;1761;24/07/2023;24/07/2023;147;1;204
6;1761;24/07/2023;24/07/2023;1456;1;204
7;1761;24/07/2023;24/07/2023;305;1;204
1;0;27/07/2023;27/07/2023;127;2;205
1;543;28/07/2023;28/07/2023;1479;1;206
2;543;28/07/2023;28/07/2023;1476;1;206
3;543;28/07/2023;28/07/2023;1454;1;206
4;543;28/07/2023;28/07/2023;1026;1;206
1;0;31/07/2023;31/07/2023;1401;1;207
2;0;31/07/2023;31/07/2023;1050;1;207
3;0;31/07/2023;31/07/2023;1445;1;207
4;0;31/07/2023;31/07/2023;1442;1;207
5;0;31/07/2023;31/07/2023;1308;2;207
6;0;31/07/2023;31/07/2023;335;2;207
7;0;31/07/2023;31/07/2023;769;2;207
8;0;31/07/2023;31/07/2023;1052;1;207
9;0;31/07/2023;31/07/2023;1053;2;207
10;0;31/07/2023;31/07/2023;900;1;207
11;0;31/07/2023;31/07/2023;1472;1;207
12;0;31/07/2023;31/07/2023;1413;1;207
13;0;31/07/2023;31/07/2023;1378;2;207
14;0;31/07/2023;31/07/2023;268;1;207
15;0;31/07/2023;31/07/2023;507;1;207
16;0;31/07/2023;31/07/2023;349;2;207
17;0;31/07/2023;31/07/2023;1046;1;207
1;10171;31/07/2023;31/07/2023;1436;1;208
2;10171;31/07/2023;31/07/2023;1464;1;208
3;10171;31/07/2023;31/07/2023;1463;1;208
4;10171;31/07/2023;31/07/2023;1462;1;208
5;10171;31/07/2023;31/07/2023;1461;1;208
6;10171;31/07/2023;31/07/2023;1460;1;208
7;10171;31/07/2023;31/07/2023;1459;1;208
8;10171;31/07/2023;31/07/2023;1458;1;208
9;10171;31/07/2023;31/07/2023;1041;1;208
10;10171;31/07/2023;31/07/2023;1371;1;208
11;10171;31/07/2023;31/07/2023;1480;1;208
12;10171;31/07/2023;31/07/2023;147;1;208
13;10171;31/07/2023;31/07/2023;189;1;208
14;10171;31/07/2023;31/07/2023;1321;1;208
15;10171;31/07/2023;31/07/2023;1423;1;208
16;10171;31/07/2023;31/07/2023;1424;1;208
17;10171;31/07/2023;31/07/2023;1425;1;208
18;10171;31/07/2023;31/07/2023;1426;1;208
19;10171;31/07/2023;31/07/2023;1428;1;208
20;10171;31/07/2023;31/07/2023;1430;1;208
21;10171;31/07/2023;31/07/2023;1454;1;208
22;10171;31/07/2023;31/07/2023;1455;1;208
23;10171;31/07/2023;31/07/2023;1456;1;208
24;10171;31/07/2023;31/07/2023;1457;1;208
25;10171;31/07/2023;31/07/2023;981;1;208
26;10171;31/07/2023;31/07/2023;1393;1;208
27;10171;31/07/2023;31/07/2023;1386;1;208
28;10171;31/07/2023;31/07/2023;1258;1;208
29;10171;31/07/2023;31/07/2023;1101;1;208
30;10171;31/07/2023;31/07/2023;1421;1;208
1;1628;01/08/2023;01/08/2023;189;2;209
2;1628;01/08/2023;01/08/2023;1456;2;209
3;1628;01/08/2023;01/08/2023;1455;2;209
4;1628;01/08/2023;01/08/2023;1457;2;209
5;1628;01/08/2023;01/08/2023;1428;1;209
6;1628;01/08/2023;01/08/2023;1426;1;209
7;1628;01/08/2023;01/08/2023;1462;2;209
8;1628;01/08/2023;01/08/2023;1461;2;209
9;1628;01/08/2023;01/08/2023;1463;2;209
10;1628;01/08/2023;01/08/2023;1460;2;209
11;1628;01/08/2023;01/08/2023;1469;1;209
12;1628;01/08/2023;01/08/2023;1471;1;209
13;1628;01/08/2023;01/08/2023;1470;1;209
14;1628;01/08/2023;01/08/2023;1386;1;209
15;1628;01/08/2023;01/08/2023;1454;1;209
1;1761;01/08/2023;01/08/2023;1460;1;210
2;1761;01/08/2023;01/08/2023;1461;1;210
3;1761;01/08/2023;01/08/2023;1462;1;210
4;1761;01/08/2023;01/08/2023;1459;1;210
5;1761;01/08/2023;01/08/2023;1463;1;210
6;1761;01/08/2023;01/08/2023;1464;1;210
7;1761;01/08/2023;01/08/2023;1467;1;210
8;1761;01/08/2023;01/08/2023;1468;1;210
9;1761;01/08/2023;01/08/2023;1469;1;210
10;1761;01/08/2023;01/08/2023;1471;1;210
11;1761;01/08/2023;01/08/2023;1041;1;210
1;10064;05/08/2023;05/08/2023;1371;1;211
2;10064;05/08/2023;05/08/2023;1375;1;211
3;10064;05/08/2023;05/08/2023;1263;2;211
4;10064;05/08/2023;05/08/2023;147;4;211
5;10064;05/08/2023;05/08/2023;1423;1;211
6;10064;05/08/2023;05/08/2023;1424;1;211
7;10064;05/08/2023;05/08/2023;1426;1;211
8;10064;05/08/2023;05/08/2023;1428;1;211
9;10064;05/08/2023;05/08/2023;1454;1;211
10;10064;05/08/2023;05/08/2023;1456;1;211
11;10064;05/08/2023;05/08/2023;1457;1;211
12;10064;05/08/2023;05/08/2023;1069;1;211
13;10064;05/08/2023;05/08/2023;1458;1;211
14;10064;05/08/2023;05/08/2023;1041;1;211
15;10064;05/08/2023;05/08/2023;1459;1;211
16;10064;05/08/2023;05/08/2023;1461;1;211
17;10064;05/08/2023;05/08/2023;349;1;211
18;10064;05/08/2023;05/08/2023;1444;1;211
1;0;13/08/2023;13/08/2023;1436;1;212
2;0;13/08/2023;13/08/2023;1467;1;212
3;0;13/08/2023;13/08/2023;1468;1;212
4;0;13/08/2023;13/08/2023;1469;1;212
5;0;13/08/2023;13/08/2023;1471;1;212
6;0;13/08/2023;13/08/2023;1470;1;212
7;0;13/08/2023;13/08/2023;1180;1;212
8;0;13/08/2023;13/08/2023;1464;1;212
9;0;13/08/2023;13/08/2023;1459;1;212
10;0;13/08/2023;13/08/2023;1458;1;212
11;0;13/08/2023;13/08/2023;1177;1;212
12;0;13/08/2023;13/08/2023;1462;1;212
13;0;13/08/2023;13/08/2023;1308;1;212
14;0;13/08/2023;13/08/2023;1443;1;212
15;0;13/08/2023;13/08/2023;1218;1;212
16;0;13/08/2023;13/08/2023;1424;1;212
17;0;13/08/2023;13/08/2023;1426;1;212
18;0;13/08/2023;13/08/2023;1429;1;212
19;0;13/08/2023;13/08/2023;1455;1;212
20;0;13/08/2023;13/08/2023;1456;1;212
21;0;13/08/2023;13/08/2023;1457;1;212
1;545;23/08/2023;23/08/2023;131;1;213
2;545;23/08/2023;23/08/2023;1465;1;213
3;545;23/08/2023;23/08/2023;720;1;213
4;545;23/08/2023;23/08/2023;1476;1;213
5;545;23/08/2023;23/08/2023;1475;1;213
6;545;23/08/2023;23/08/2023;333;1;213
7;545;23/08/2023;23/08/2023;61;1;213
8;545;23/08/2023;23/08/2023;66;1;213
9;545;23/08/2023;23/08/2023;492;1;213
10;545;23/08/2023;23/08/2023;921;1;213
11;545;23/08/2023;23/08/2023;1332;1;213
1;543;25/08/2023;25/08/2023;131;1;214
2;543;25/08/2023;25/08/2023;1497;1;214
3;543;25/08/2023;25/08/2023;147;1;214
4;543;25/08/2023;25/08/2023;1449;1;214
5;543;25/08/2023;25/08/2023;31;1;214
1;10171;29/08/2023;29/08/2023;785;1;217
2;10171;29/08/2023;29/08/2023;334;1;217
3;10171;29/08/2023;29/08/2023;1267;1;217
4;10171;29/08/2023;29/08/2023;1385;1;217
5;10171;29/08/2023;29/08/2023;1294;1;217
6;10171;29/08/2023;29/08/2023;1239;1;217
7;10171;29/08/2023;29/08/2023;1368;1;217
8;10171;29/08/2023;29/08/2023;1440;1;217
9;10171;29/08/2023;29/08/2023;146;1;217
10;10171;29/08/2023;29/08/2023;1317;1;217
11;10171;29/08/2023;29/08/2023;1378;1;217
12;10171;29/08/2023;29/08/2023;688;1;217
13;10171;29/08/2023;29/08/2023;1498;1;217
14;10171;29/08/2023;29/08/2023;1497;1;217
15;10171;29/08/2023;29/08/2023;1496;1;217
16;10171;29/08/2023;29/08/2023;1505;1;217
17;10171;29/08/2023;29/08/2023;1493;1;217
1;10186;29/08/2023;29/08/2023;1437;1;218
2;10186;29/08/2023;29/08/2023;1434;1;218
3;10186;29/08/2023;29/08/2023;1468;1;218
4;10186;29/08/2023;29/08/2023;1505;1;218
5;10186;29/08/2023;29/08/2023;778;1;218
6;10186;29/08/2023;29/08/2023;744;1;218
7;10186;29/08/2023;29/08/2023;1450;1;218
8;10186;29/08/2023;29/08/2023;1452;1;218
9;10186;29/08/2023;29/08/2023;349;1;218
10;10186;29/08/2023;29/08/2023;1317;1;218
11;10186;29/08/2023;29/08/2023;335;1;218
12;10186;29/08/2023;29/08/2023;688;1;218
13;10186;29/08/2023;29/08/2023;1456;1;218
14;10186;29/08/2023;29/08/2023;1454;1;218
15;10186;29/08/2023;29/08/2023;734;1;218
16;10186;29/08/2023;29/08/2023;507;1;218
17;10186;29/08/2023;29/08/2023;114;1;218
18;10186;29/08/2023;29/08/2023;264;1;218
19;10186;29/08/2023;29/08/2023;1469;1;218
20;10186;29/08/2023;29/08/2023;1049;1;218
21;10186;29/08/2023;29/08/2023;1406;1;218
22;10186;29/08/2023;29/08/2023;1474;1;218
23;10186;29/08/2023;29/08/2023;1481;1;218
24;10186;29/08/2023;29/08/2023;252;1;218
25;10186;29/08/2023;29/08/2023;769;1;218
1;62;01/09/2023;01/09/2023;252;1;219
2;62;01/09/2023;01/09/2023;656;1;219
3;62;01/09/2023;01/09/2023;1468;1;219
4;62;01/09/2023;01/09/2023;1469;1;219
5;62;01/09/2023;01/09/2023;131;1;219
6;62;01/09/2023;01/09/2023;147;1;219
7;62;01/09/2023;01/09/2023;1268;1;219
8;62;01/09/2023;01/09/2023;1454;1;219
1;0;01/09/2023;01/09/2023;127;1;220
2;0;01/09/2023;01/09/2023;1437;1;220
3;0;01/09/2023;01/09/2023;1434;1;220
4;0;01/09/2023;01/09/2023;1435;1;220
5;0;01/09/2023;01/09/2023;1468;1;220
6;0;01/09/2023;01/09/2023;1470;1;220
7;0;01/09/2023;01/09/2023;959;1;220
8;0;01/09/2023;01/09/2023;1177;1;220
9;0;01/09/2023;01/09/2023;1313;1;220
10;0;01/09/2023;01/09/2023;1447;1;220
11;0;01/09/2023;01/09/2023;1452;1;220
12;0;01/09/2023;01/09/2023;1417;1;220
13;0;01/09/2023;01/09/2023;1420;1;220
14;0;01/09/2023;01/09/2023;1414;1;220
15;0;01/09/2023;01/09/2023;1418;1;220
16;0;01/09/2023;01/09/2023;1145;1;220
17;0;01/09/2023;01/09/2023;1479;1;220
18;0;01/09/2023;01/09/2023;1480;1;220
19;0;01/09/2023;01/09/2023;1482;1;220
20;0;01/09/2023;01/09/2023;1481;1;220
21;0;01/09/2023;01/09/2023;1317;1;220
22;0;01/09/2023;01/09/2023;147;1;220
23;0;01/09/2023;01/09/2023;1430;1;220
24;0;01/09/2023;01/09/2023;1454;1;220
25;0;01/09/2023;01/09/2023;1455;1;220
26;0;01/09/2023;01/09/2023;1457;1;220
27;0;01/09/2023;01/09/2023;1493;1;220
28;0;01/09/2023;01/09/2023;1496;1;220
29;0;01/09/2023;01/09/2023;1497;1;220
30;0;01/09/2023;01/09/2023;1269;1;220
31;0;01/09/2023;01/09/2023;1427;1;220
32;0;01/09/2023;01/09/2023;488;1;220
33;0;01/09/2023;01/09/2023;421;1;220
34;0;01/09/2023;01/09/2023;1324;1;220
35;0;01/09/2023;01/09/2023;1326;1;220
36;0;01/09/2023;01/09/2023;1410;1;220
37;0;01/09/2023;01/09/2023;315;1;220
38;0;01/09/2023;01/09/2023;314;1;220
39;0;01/09/2023;01/09/2023;1378;1;220
1;545;06/09/2023;06/09/2023;258;2;221
2;545;06/09/2023;06/09/2023;236;1;221
3;545;06/09/2023;06/09/2023;311;2;221
4;545;06/09/2023;06/09/2023;329;2;221
5;545;06/09/2023;06/09/2023;316;2;221
6;545;06/09/2023;06/09/2023;312;1;221
7;545;06/09/2023;06/09/2023;494;2;221
1;0;06/09/2023;06/09/2023;1516;1;222
2;0;06/09/2023;06/09/2023;266;2;222
3;0;06/09/2023;06/09/2023;322;2;222
4;0;06/09/2023;06/09/2023;1454;1;222
5;0;06/09/2023;06/09/2023;1326;1;222
6;0;06/09/2023;06/09/2023;1409;1;222
7;0;06/09/2023;06/09/2023;301;1;222
8;0;06/09/2023;06/09/2023;1479;1;222
1;10171;07/09/2023;07/09/2023;264;1;223
2;10171;07/09/2023;07/09/2023;1437;1;223
3;10171;07/09/2023;07/09/2023;1466;1;223
4;10171;07/09/2023;07/09/2023;1482;1;223
5;10171;07/09/2023;07/09/2023;334;1;223
6;10171;07/09/2023;07/09/2023;335;1;223
7;10171;07/09/2023;07/09/2023;349;1;223
8;10171;07/09/2023;07/09/2023;1317;1;223
9;10171;07/09/2023;07/09/2023;507;1;223
10;10171;07/09/2023;07/09/2023;925;1;223
11;10171;07/09/2023;07/09/2023;1511;1;223
12;10171;07/09/2023;07/09/2023;1513;1;223
13;10171;07/09/2023;07/09/2023;156;1;223
14;10171;07/09/2023;07/09/2023;1473;1;223
1;545;13/09/2023;13/09/2023;26;1;224
2;545;13/09/2023;13/09/2023;1376;1;224
3;545;13/09/2023;13/09/2023;76;1;224
4;545;13/09/2023;13/09/2023;114;1;224
5;545;13/09/2023;13/09/2023;637;1;224
6;545;13/09/2023;13/09/2023;492;1;224
1;543;16/09/2023;16/09/2023;250;1;225
2;543;16/09/2023;16/09/2023;113;1;225
3;543;16/09/2023;16/09/2023;303;1;225
4;543;16/09/2023;16/09/2023;301;1;225
1;10024;22/09/2023;22/09/2023;1164;1;226
2;10024;22/09/2023;22/09/2023;333;1;226
3;10024;22/09/2023;22/09/2023;147;2;226
4;10024;22/09/2023;22/09/2023;1469;1;226
5;10024;22/09/2023;22/09/2023;1470;1;226
6;10024;22/09/2023;22/09/2023;1544;2;226
7;10024;22/09/2023;22/09/2023;1545;1;226
8;10024;22/09/2023;22/09/2023;1546;2;226
9;10024;22/09/2023;22/09/2023;1547;1;226
10;10024;22/09/2023;22/09/2023;1548;1;226
11;10024;22/09/2023;22/09/2023;1549;1;226
12;10024;22/09/2023;22/09/2023;180;1;226
13;10024;22/09/2023;22/09/2023;1437;1;226
14;10024;22/09/2023;22/09/2023;1253;1;226
15;10024;22/09/2023;22/09/2023;1434;1;226
16;10024;22/09/2023;22/09/2023;1446;1;226
17;10024;22/09/2023;22/09/2023;1452;1;226
18;10024;22/09/2023;22/09/2023;1451;1;226
19;10024;22/09/2023;22/09/2023;1450;1;226
20;10024;22/09/2023;22/09/2023;1449;1;226
21;10024;22/09/2023;22/09/2023;1555;1;226
22;10024;22/09/2023;22/09/2023;1556;1;226
23;10024;22/09/2023;22/09/2023;1557;1;226
24;10024;22/09/2023;22/09/2023;1558;1;226
25;10024;22/09/2023;22/09/2023;1429;1;226
26;10024;22/09/2023;22/09/2023;1457;2;226
27;10024;22/09/2023;22/09/2023;1551;1;226
28;10024;22/09/2023;22/09/2023;1552;1;226
29;10024;22/09/2023;22/09/2023;1553;1;226
30;10024;22/09/2023;22/09/2023;771;1;226
31;10024;22/09/2023;22/09/2023;1269;1;226
32;10024;22/09/2023;22/09/2023;1384;1;226
33;10024;22/09/2023;22/09/2023;1427;1;226
34;10024;22/09/2023;22/09/2023;1541;1;226
35;10024;22/09/2023;22/09/2023;349;1;226
1;1761;23/09/2023;23/09/2023;1457;1;227
2;1761;23/09/2023;23/09/2023;147;1;227
3;1761;23/09/2023;23/09/2023;1513;2;227
4;1761;23/09/2023;23/09/2023;1510;1;227
5;1761;23/09/2023;23/09/2023;293;1;227
6;1761;23/09/2023;23/09/2023;1166;1;227
7;1761;23/09/2023;23/09/2023;1242;1;227
8;1761;23/09/2023;23/09/2023;1375;1;227
9;1761;23/09/2023;23/09/2023;1435;1;227
10;1761;23/09/2023;23/09/2023;1269;1;227
11;1761;23/09/2023;23/09/2023;1384;1;227
12;1761;23/09/2023;23/09/2023;1427;1;227
13;1761;23/09/2023;23/09/2023;44;2;227
14;1761;23/09/2023;23/09/2023;1544;1;227
15;1761;23/09/2023;23/09/2023;1546;1;227
16;1761;23/09/2023;23/09/2023;1545;1;227
17;1761;23/09/2023;23/09/2023;1549;1;227
18;1761;23/09/2023;23/09/2023;1551;1;227
19;1761;23/09/2023;23/09/2023;1552;1;227
20;1761;23/09/2023;23/09/2023;1553;1;227
1;10125;27/09/2023;27/09/2023;252;1;228
2;10125;27/09/2023;27/09/2023;1547;1;228
3;10125;27/09/2023;27/09/2023;147;2;228
4;10125;27/09/2023;27/09/2023;189;2;228
5;10125;27/09/2023;27/09/2023;688;2;228
6;10125;27/09/2023;27/09/2023;333;1;228
7;10125;27/09/2023;27/09/2023;1553;1;228
8;10125;27/09/2023;27/09/2023;1317;2;228
9;10125;27/09/2023;27/09/2023;1551;1;228
10;10125;27/09/2023;27/09/2023;1541;1;228
11;10125;27/09/2023;27/09/2023;1542;1;228
12;10125;27/09/2023;27/09/2023;1539;1;228
13;10125;27/09/2023;27/09/2023;603;1;228
14;10125;27/09/2023;27/09/2023;608;1;228
15;10125;27/09/2023;27/09/2023;1509;1;228
16;10125;27/09/2023;27/09/2023;335;2;228
17;10125;27/09/2023;27/09/2023;1518;1;228
18;10125;27/09/2023;27/09/2023;1288;1;228
1;10125;28/09/2023;28/09/2023;959;1;229
2;10125;28/09/2023;28/09/2023;1465;1;229
3;10125;28/09/2023;28/09/2023;61;1;229
4;10125;28/09/2023;28/09/2023;1542;1;229
5;10125;28/09/2023;28/09/2023;1268;2;229
6;10125;28/09/2023;28/09/2023;308;2;229
